Day Of Week,Start Time,End Time,Available,Time Zone,Resource Uri
4,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/34dcc97f-47c8-4e66-9f6d-e7b6c8373b94
5,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/34dcc97f-47c8-4e66-9f6d-e7b6c8373b94
6,13:00:00,17:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/34dcc97f-47c8-4e66-9f6d-e7b6c8373b94
7,15:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/0c6fec5b-1f2e-4ee1-b7e0-d6ffb7e3a871
1,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/0c6fec5b-1f2e-4ee1-b7e0-d6ffb7e3a871
2,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/0c6fec5b-1f2e-4ee1-b7e0-d6ffb7e3a871
3,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/0c6fec5b-1f2e-4ee1-b7e0-d6ffb7e3a871
4,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/0c6fec5b-1f2e-4ee1-b7e0-d6ffb7e3a871
5,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/0c6fec5b-1f2e-4ee1-b7e0-d6ffb7e3a871
6,13:00:00,17:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/0c6fec5b-1f2e-4ee1-b7e0-d6ffb7e3a871
7,15:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/569fa214-5b79-4f73-9954-c49c8120a13b
1,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/569fa214-5b79-4f73-9954-c49c8120a13b
2,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/569fa214-5b79-4f73-9954-c49c8120a13b
3,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/569fa214-5b79-4f73-9954-c49c8120a13b
4,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/569fa214-5b79-4f73-9954-c49c8120a13b
5,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/569fa214-5b79-4f73-9954-c49c8120a13b
6,13:00:00,17:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/569fa214-5b79-4f73-9954-c49c8120a13b
7,15:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/b269fdcc-f328-47bb-8482-b4c2e74545d5
1,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/b269fdcc-f328-47bb-8482-b4c2e74545d5
2,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/b269fdcc-f328-47bb-8482-b4c2e74545d5
3,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/b269fdcc-f328-47bb-8482-b4c2e74545d5
4,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/b269fdcc-f328-47bb-8482-b4c2e74545d5
5,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/b269fdcc-f328-47bb-8482-b4c2e74545d5
