number,nextgen_id,time_zone,sunday_start_time,sunday_end_time,monday_start_time,monday_end_time,tuesday_start_time,tuesday_end_time,wednesday_start_time,wednesday_end_time,thursday_start_time,thursday_end_time,friday_start_time,friday_end_time,saturday_start_time,saturday_end_time
1259,909337e9-6ae0-4174-845b-7ebea114f1f5,America/Phoenix,10:00,19:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1260,fb22ddb0-3d0d-4603-8e58-2316d8231080,America/New_York,10:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1262,95264ed3-b414-4497-8508-2af0f1d673db,America/New_York,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1263,e4c066d8-f6e7-45a1-ae85-79f440a34d34,America/Chicago,10:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1264,f23e6ec8-e6fa-4234-a0a8-d273fd1aeddd,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1265,c273e258-39ec-41ce-a92a-5311b42796bd,America/New_York,12:30,17:30,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1266,68689735-0475-4521-ab2e-4aae8ec178c0,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1267,94dd9bdb-246a-42ed-8b03-b1d67c35c9cd,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1269,97bf0b7c-ffe8-4961-a3cc-fa1879a17519,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1270,d3dc6daa-58cd-4ce9-a919-ec81ff4087f3,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1271,22a8a015-2c69-4489-be6d-67dde9da69cb,America/Chicago,12:00,17:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
1272,6b0d4be0-0de7-48a8-87be-b08b228bff55,America/Tijuana,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1274,71388341-dfd5-48ff-829d-c62459b6f07c,America/New_York,10:00,19:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1276,827f1cc6-8947-45b7-aa56-69e556b66e15,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1278,c83ab6d3-f38f-426b-a5c8-b928ce08502f,America/Los_Angeles,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1280,d527338e-8407-4364-a21b-be6b9ae9bdb9,America/New_York,13:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1281,8d659374-edd0-4038-a973-a2ee1b9aedbb,America/Chicago,10:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1282,bec4361e-23d2-4880-bb0f-8546b3728683,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1283,b13caea5-c647-4e06-bd00-f4b8a7103989,America/Los_Angeles,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,20:00
1284,01fb61c5-e3c3-487a-ac15-57a8234f56c5,America/New_York,11:00,19:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
1285,ad53d984-44c8-4329-b9f9-869998a72e0c,America/New_York,10:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:00,21:00,9:00,21:00
1288,552b2dc4-8b4c-4610-89ca-ef7f7e7221a9,America/Denver,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1289,93df6925-0220-4926-a67f-48298f39a840,America/Chicago,10:00,19:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1290,b07596af-6794-4e26-95c3-00ca47d626b6,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1298,e62c79e6-2aff-410f-8c3a-88ac1ad75b76,America/Detroit,10:00,19:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1299,15c5aefd-7d2a-4961-ac2b-eaf39d885bb0,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1401,e5b43ff5-5fb4-4323-899d-0dd374785065,America/New_York,11:00,19:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
1402,a322352a-47c5-4763-93ab-4213b9c3452d,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1403,ca3c8295-3a1d-4403-b564-8e83da005f58,America/Los_Angeles,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1408,97cd911a-3719-4dbb-9364-251de5a62428,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1409,e21a7325-b882-4d70-9303-d020182f74d9,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1410,6949e7ad-a692-4ce8-b6bc-aa9c12521f65,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1411,16cb4ad7-0865-4f92-91a7-d14dc9604823,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1413,1fa6d615-a807-4d35-898a-9dcbc6cc521a,America/Los_Angeles,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1414,0bdcf307-569e-4e51-9003-8fdfe05c108e,America/Los_Angeles,11:00,19:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
1416,23857b0e-4f8f-4266-bf06-703419d338e8,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1418,706f606e-51a9-4b21-a75f-71c01e627773,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1419,89159b1c-1693-4d57-8dfc-86bb05eebbd0,America/Denver,11:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
1420,ff483fd6-64cb-4d83-b45b-acdfb6367ad7,America/Denver,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1421,2685277d-e9d7-4a07-9737-659b04319a9b,America/Los_Angeles,10:00,20:00,9:30,21:30,9:30,21:30,9:30,21:30,9:30,21:30,9:30,21:30,9:00,21:30
1422,c5c6cccf-8b91-4606-99a8-e4a0ce54b2a9,America/New_York,11:00,18:00,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30
1423,6c48c995-a4ce-49c5-bb1a-fcf4bb583e13,America/New_York,12:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00
1801,82e6194c-498b-4987-88ef-d64d2d3328eb,America/Toronto,11:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:30,21:00
1802,75b8a150-4bcf-4a56-8e8e-17b7feda0603,America/Toronto,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:30,18:00
1803,0e516e20-1a66-4baf-be68-2eafeadff1cf,America/Toronto,11:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00
1804,d22eb2a2-a342-4c6e-9fb3-ccc6441a86a1,America/Toronto,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:00,21:00
1807,3b32fd0a-40af-4ece-8c0c-515c0e3a0e08,America/Toronto,11:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:30,21:00
1808,6f06aecc-375b-4543-ad08-39a9a781cd67,America/Toronto,11:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,18:00
1809,712f7d7d-9ff9-49ce-86f1-38af1fe22300,America/Toronto,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:30,18:00
1810,4918850d-ac53-4ea5-9a78-4770aa109c9c,America/Edmonton,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1812,287abbd4-8dbd-4b8a-aa1d-acb9f7254f1d,America/Detroit,11:00,17:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,18:00
1813,973dd77d-70a0-420b-90c9-f2337f701622,America/Edmonton,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:30,18:00
1814,807e5b20-6549-4a42-b6b7-5232c9007fe5,America/Edmonton,11:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,20:00
1815,536a6c7d-2830-41cb-b2ba-972f724a88b0,America/Montreal,11:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,19:00
1816,f90b4895-45dc-462d-8ba2-3cd57d7e8432,America/Toronto,11:00,20:30,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,18:00
1817,be8969c6-0798-499f-93d8-4cb075e308d4,America/Toronto,11:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:00,19:00
1819,8aa24274-4ad2-44a8-b058-b8f3de2033de,America/Toronto,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,18:00
1820,4f667c45-d564-4128-b832-0347f81a29a5,America/Vancouver,11:00,20:00,9:30,18:00,9:30,18:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,18:00
1821,fdb4eb6d-5ff5-47fc-a93e-1b37eb4c791e,America/Toronto,11:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,18:00
1822,d1874f1c-645f-42fd-bb5b-233b9f3ee8e4,America/Edmonton,11:00,17:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,20:00
1824,106ff07f-84aa-4392-8583-6c8b1b63778e,America/Vancouver,10:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1825,8061ec27-5820-4cb3-909a-ee1e37b5d068,America/Toronto,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:30,18:00
1826,1637a202-11be-4806-956f-8e16eb4dab12,America/Halifax,12:00,19:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00
1827,28614e96-1d0b-423b-8625-327265611191,America/Toronto,11:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00
1830,1b6ba7a0-23af-470f-86c4-1c70708450b5,America/Toronto,10:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:00,18:00
1831,b8fa6324-2918-4754-8960-cb0e917afcf0,America/Toronto,11:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,18:00
1832,77e4a7a7-a0a8-437a-9087-5918e40ca70d,America/Toronto,11:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,18:00
1834,5b9efa08-fccf-48e0-a53b-2317c775e506,America/Toronto,10:00,18:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00
1835,013a44a0-2af5-4adc-b6e0-c72869012bef,America/Toronto,12:00,19:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,18:00
1836,3810c9a4-9318-4c1c-99d4-e6df7178a221,America/Toronto,11:00,20:00,9:00,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,18:00
1838,d0544384-4624-4cf1-8cdc-9e125bec72dc,America/Toronto,10:00,20:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1840,cbb711c4-1994-4a01-ad35-e5b1009e8e4c,America/Edmonton,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:30,18:00
1843,96e1fb38-655d-4d21-8994-52423990b3f1,America/Moncton,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1844,a9340a53-3cd3-4ba9-925e-fbb8cb98c8db,America/Toronto,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:30,21:00
1845,5ef57bbe-1142-4da2-a002-b81b725932cb,America/Edmonton,11:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,18:00
1846,db808576-1231-492f-b294-46546904660d,America/Edmonton,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:30,18:00
1847,3fdeed16-f864-451f-906a-6ada37eefa5a,America/Edmonton,10:00,18:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00
1848,f5b9b67a-c95a-4075-a6e4-95b9ef60b54c,America/Toronto,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1849,4a7ab331-189e-45eb-85f2-6880c67eb4c8,America/Toronto,10:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1850,38678add-924a-4e91-aa22-bf42f0e40192,America/Vancouver,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1853,0a9b6c32-e191-454e-b141-59910b23031d,America/Vancouver,10:00,20:00,10:00,18:00,10:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,9:00,18:00
1855,d884b982-768f-4258-82e6-557e47fb8249,America/Regina,10:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:00,21:00
1856,26dbe517-0be9-4e70-b4fb-318b25cb93e3,America/Winnipeg,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,9:30,21:00
